,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_s,explicit,virality
1059,0.493,0.186,2,-15.075,1,0.893,2.45e-05,0.094,0.416,107.49,224.6,0,0
1060,0.773,0.407,4,-15.465,0,0.019,0.00974,0.255,0.0972,119.957,310.84,0,0
1061,0.492,0.875,8,-6.759,0,0.000392,0.689,0.44,0.706,105.063,181.892,0,0
1062,0.568,0.277,6,-18.425,0,0.151,3.97e-06,0.124,0.411,92.703,572.052,0,0
1063,0.802,0.886,10,-5.257,1,0.368,0.0001,0.0509,0.963,130.035,262.533,0,0
1064,0.362,0.878,6,-5.883,0,0.00098,0.0,0.442,0.42,153.948,203.267,1,0
1065,0.458,0.961,5,-4.315,0,0.000153,0.00181,0.185,0.5,149.967,226.2,0,0
1066,0.425,0.736,11,-6.531,1,0.00365,0.00108,0.119,0.437,91.144,262.84,0,0
1067,0.406,0.72,4,-6.641,1,0.165,3.78e-05,0.502,0.689,142.199,247.187,0,0
1068,0.595,0.105,0,-14.03,1,0.969,0.000113,0.145,0.456,113.999,202.252,0,0
1069,0.784,0.54,1,-6.262,0,0.082,0.0,0.112,0.818,115.994,182.594,0,0
1070,0.426,0.526,0,-7.722,0,0.12,1.11e-05,0.0945,0.337,123.452,237.244,0,0
1071,0.843,0.87,9,-3.78,0,0.0392,0.0,0.0198,0.861,143.359,228.853,0,0
1072,0.776,0.814,6,-4.508,0,0.0192,0.00348,0.107,0.238,110.009,250.967,0,0
1073,0.796,0.705,11,-7.736,0,0.493,0.0,0.288,0.844,106.891,163.422,0,0
1074,0.39,0.343,0,-10.998,1,0.838,0.00524,0.109,0.462,91.122,189.747,0,0
1075,0.461,0.54,5,-10.806,1,0.543,0.0392,0.117,0.0807,99.996,373.517,0,0
1076,0.723,0.894,0,-5.372,1,0.24,1.05e-06,0.114,0.738,92.013,251.115,0,0
1077,0.692,0.597,0,-4.979,1,0.488,0.0,0.0957,0.446,94.997,275.618,0,0
1078,0.534,0.785,9,-4.109,0,0.18,0.0,0.696,0.868,102.514,642.067,0,0
1079,0.707,0.783,10,-7.527,0,0.367,0.0,0.126,0.901,90.003,376.755,0,0
1080,0.362,0.245,10,-18.559,1,0.843,0.514,0.219,0.534,149.388,264.267,0,0
1081,0.719,0.877,6,-9.142,0,0.00134,0.00201,0.199,0.623,140.039,208.483,0,0
1082,0.368,0.41,9,-11.876,0,0.667,0.114,0.186,0.241,170.338,279.021,0,0
1083,0.607,0.993,8,-1.701,1,0.0599,7.37e-05,0.0764,0.877,151.037,259.227,0,0
1084,0.683,0.457,2,-8.434,1,0.578,1.21e-05,0.152,0.877,150.221,268.68,0,0
1085,0.81,0.34,2,-21.042,1,0.00766,5.8e-06,0.197,0.641,130.028,41.471,0,0
1086,0.667,0.644,11,-7.274,1,0.0154,0.0,0.119,0.434,155.047,268.742,1,0
1087,0.592,0.423,6,-9.842,1,0.806,0.0,0.432,0.387,123.11,363.267,0,0
1088,0.54,0.664,7,-4.445,1,0.787,0.0,0.127,0.87,111.773,141.427,0,0
1089,0.542,0.325,0,-9.94,1,0.831,0.0,0.317,0.381,91.145,207.822,0,0
1090,0.488,0.566,2,-9.256,1,0.693,0.0,0.401,0.802,146.277,190.827,0,0
1091,0.399,0.382,0,-13.383,1,0.711,0.0,0.675,0.511,186.914,286.867,0,0
1092,0.559,0.948,9,-6.889,0,0.0233,0.0,0.0723,0.608,99.965,218.558,0,0
1093,0.832,0.514,11,-8.87,0,0.0481,0.0,0.112,0.889,124.235,245.253,0,0
1094,0.594,0.673,6,-8.859,1,0.178,0.00121,0.306,0.698,131.377,177.6,0,0
1095,0.525,0.705,4,-5.914,0,0.139,0.0,0.0953,0.92,113.205,190.851,0,0
1096,0.579,0.479,4,-11.877,0,0.61,0.0228,0.13,0.0766,134.927,162.5,0,0
1097,0.63,0.848,0,-4.592,1,0.0834,4.34e-06,0.205,0.551,124.984,219.692,0,0
1098,0.759,0.462,7,-10.31,1,0.711,0.0,0.434,0.694,108.162,149.478,0,0
1099,0.621,0.908,0,-3.783,1,0.298,0.0,0.0528,0.856,131.999,161.829,0,0
1100,0.574,0.891,0,-3.665,0,0.0847,0.0,0.16,0.707,100.978,183.24,0,0
1101,0.508,0.697,2,-7.077,1,0.00374,0.909,0.12,0.156,128.023,345.563,0,0
1102,0.263,0.504,11,-9.653,1,0.315,2.48e-06,0.0973,0.498,86.071,280.059,0,0
1103,0.741,0.708,11,-5.873,0,0.665,0.0,0.137,0.743,121.26,190.466,0,0
1104,0.593,0.97,4,-4.451,1,0.0204,0.0151,0.33,0.969,136.96,219.183,0,0
1105,0.544,0.339,10,-6.084,1,0.856,0.0482,0.341,0.673,115.002,191.013,0,0
1106,0.489,0.564,7,-9.349,1,0.474,0.000268,0.0322,0.501,164.081,287.733,0,0
1107,0.471,0.791,1,-5.476,0,0.225,0.0,0.28,0.901,207.034,203.128,0,0
1108,0.56,0.571,9,-8.203,1,0.211,0.257,0.14,0.257,141.236,207.64,0,0
1109,0.819,0.663,10,-11.851,1,0.221,3.97e-06,0.325,0.888,110.007,222.024,0,0
1110,0.747,0.538,10,-6.483,0,0.0451,7.79e-05,0.0934,0.301,172.137,192.439,0,0
1111,0.477,0.437,4,-11.535,0,0.897,0.000595,0.145,0.612,151.333,183.403,0,0
1112,0.563,0.98,11,-7.589,0,0.0325,0.0161,0.0856,0.665,122.013,287.947,0,0
1113,0.757,0.913,0,-5.099,1,0.139,0.000496,0.101,0.89,129.986,181.973,0,0
1114,0.462,0.812,9,-7.057,1,0.31,0.0,0.199,0.809,180.111,323.64,0,0
1115,0.64,0.898,1,-3.946,0,0.179,0.0,0.114,0.461,97.983,180.078,0,0
1116,0.475,0.586,6,-6.837,0,0.0715,1.59e-06,0.327,0.381,78.463,184.5,0,0
1117,0.794,0.824,8,-4.081,1,0.434,8.83e-05,0.0808,0.783,161.988,155.639,0,0
1118,0.619,0.798,5,-4.166,0,0.545,0.0,0.685,0.883,152.884,146.055,0,0
1119,0.485,0.887,7,-6.561,1,0.0122,1.8e-05,0.167,0.279,95.515,228.04,0,0
1120,0.609,0.839,11,-3.641,0,0.581,0.0,0.17,0.679,102.169,272.885,0,0
1121,0.622,0.53,11,-9.226,0,0.0148,0.0347,0.0784,0.193,134.045,233.343,0,0
1122,0.81,0.875,7,-3.758,1,0.336,0.000112,0.0644,0.818,115.515,193.107,0,0
1123,0.508,0.45,5,-10.412,1,0.431,0.0,0.0795,0.729,143.991,151.933,0,0
1124,0.822,0.829,0,-5.309,1,0.682,0.0,0.269,0.85,121.618,407.27,0,0
1125,0.722,0.636,2,-6.838,0,0.0149,6.25e-06,0.397,0.265,97.985,239.403,0,0
1126,0.496,0.842,7,-5.043,1,0.122,0.0,0.397,0.485,138.999,258.333,0,0
1127,0.526,0.785,10,-9.446,1,0.893,0.0,0.477,0.589,77.415,168.067,0,0
1128,0.506,0.382,8,-9.907,0,0.647,0.0,0.228,0.638,123.144,220.293,0,0
1129,0.733,0.755,11,-5.889,0,0.0618,0.0,0.614,0.598,142.966,188.125,0,0
1130,0.59,0.9,5,-3.44,1,0.00156,0.0,0.406,0.792,131.984,160.373,0,0
1131,0.578,0.897,7,-5.855,1,0.0185,0.0,0.0363,0.587,119.961,229.878,0,0
1132,0.597,0.894,11,-5.046,0,0.0345,0.00176,0.358,0.68,120.059,156.0,0,0
1133,0.892,0.709,7,-6.555,1,0.0402,1.19e-05,0.107,0.71,126.053,198.4,0,0
1134,0.578,0.204,10,-12.363,0,0.916,0.0,0.101,0.351,81.708,171.75,0,0
1135,0.567,0.887,7,-6.451,1,0.556,1.41e-06,0.126,0.707,106.502,330.109,0,0
1136,0.845,0.441,5,-8.849,0,0.446,0.0,0.0434,0.973,110.954,174.933,0,0
1137,0.734,0.874,8,-3.158,1,0.168,1.14e-05,0.0489,0.905,122.953,166.028,0,0
1138,0.538,0.641,9,-7.982,1,0.0194,2.04e-05,0.0975,0.283,96.954,241.227,0,0
1139,0.636,0.577,6,-14.75,1,0.366,0.0,0.172,0.962,80.445,373.24,0,0
1140,0.705,0.828,9,-6.326,1,0.0443,0.0,0.096,0.972,126.797,227.76,0,0
1141,0.494,0.719,5,-8.939,1,0.958,0.944,0.339,0.974,188.972,97.28,0,0
1142,0.632,0.889,7,-3.736,1,0.474,1.63e-05,0.752,0.918,192.039,245.0,0,0
1143,0.634,0.486,5,-10.511,0,0.617,5.64e-05,0.315,0.823,88.104,334.602,0,0
1144,0.607,0.486,7,-14.978,1,0.519,0.0,0.462,0.5,122.401,437.013,1,0
1145,0.57,0.773,7,-5.962,0,0.0238,0.179,0.192,0.283,123.019,377.521,0,0
1146,0.767,0.757,10,-4.865,1,0.0657,2.92e-05,0.112,0.919,118.008,326.293,0,0
1147,0.803,0.675,0,-7.396,1,0.142,1.61e-05,0.631,0.441,105.007,187.942,0,0
1148,0.848,0.895,10,-3.503,1,0.042,2.66e-06,0.363,0.481,158.109,280.467,1,0
1149,0.392,0.401,2,-8.984,1,0.478,0.00174,0.589,0.642,145.588,243.616,0,0
1150,0.634,0.638,4,-5.92,1,0.724,0.0,0.125,0.917,99.069,155.733,0,0
1151,0.806,0.8,7,-4.688,1,0.319,3.99e-06,0.111,0.799,97.036,253.56,0,0
1152,0.782,0.625,8,-5.721,0,0.155,0.0,0.349,0.955,159.937,155.867,0,0
1153,0.66,0.0557,8,-20.678,1,0.872,0.0116,0.136,0.773,117.965,206.849,0,0
1154,0.217,0.32,2,-11.896,1,0.914,0.00266,0.0929,0.0392,134.587,282.627,0,0
1155,0.502,0.444,4,-12.538,0,0.718,1.57e-06,0.85,0.357,118.162,256.773,0,0
1156,0.487,0.626,5,-6.32,0,0.742,0.0,0.13,0.715,62.919,270.576,1,0
1157,0.593,0.626,4,-11.287,1,0.0931,0.166,0.218,0.753,150.483,366.827,0,0
1158,0.576,0.492,7,-10.908,1,0.0974,0.0,0.25,0.713,121.339,165.44,0,0
1159,0.573,0.661,9,-6.816,0,0.318,0.0,0.501,0.386,74.013,145.946,1,0
1160,0.357,0.464,0,-6.779,0,0.927,0.00223,0.321,0.471,136.753,194.134,0,0
1161,0.158,0.983,0,-3.318,1,0.0316,0.0,0.239,0.119,199.982,182.947,0,0
1162,0.158,0.983,0,-3.318,1,0.0316,0.0,0.239,0.119,199.982,182.947,0,0
1163,0.158,0.983,0,-3.318,1,0.0316,0.0,0.239,0.119,199.982,182.947,0,0
1164,0.158,0.983,0,-3.318,1,0.0316,0.0,0.239,0.119,199.982,182.947,0,0
1165,0.428,0.26,10,-10.201,1,0.849,0.0,0.114,0.248,179.484,303.387,0,0
1166,0.428,0.26,10,-10.201,1,0.849,0.0,0.114,0.248,179.484,303.387,0,0
1167,0.428,0.26,10,-10.201,1,0.849,0.0,0.114,0.248,179.484,303.387,0,0
1168,0.428,0.26,10,-10.201,1,0.849,0.0,0.114,0.248,179.484,303.387,0,0
1169,0.366,0.466,11,-8.392,0,0.604,7.88e-06,0.109,0.288,88.793,488.093,0,0
1170,0.366,0.466,11,-8.392,0,0.604,7.88e-06,0.109,0.288,88.793,488.093,0,0
1171,0.366,0.466,11,-8.392,0,0.604,7.88e-06,0.109,0.288,88.793,488.093,0,0
1172,0.366,0.466,11,-8.392,0,0.604,7.88e-06,0.109,0.288,88.793,488.093,0,0
1173,0.729,0.619,5,-6.155,0,0.0451,0.0,0.0953,0.623,123.061,166.688,0,0
1174,0.729,0.619,5,-6.155,0,0.0451,0.0,0.0953,0.623,123.061,166.688,0,0
1175,0.729,0.619,5,-6.155,0,0.0451,0.0,0.0953,0.623,123.061,166.688,0,0
1176,0.729,0.619,5,-6.155,0,0.0451,0.0,0.0953,0.623,123.061,166.688,0,0
1177,0.435,0.734,5,-2.61,1,0.17,0.0,0.113,0.438,175.999,232.44,0,0
1178,0.435,0.734,5,-2.61,1,0.17,0.0,0.113,0.438,175.999,232.44,0,0
1179,0.435,0.734,5,-2.61,1,0.17,0.0,0.113,0.438,175.999,232.44,0,0
1180,0.435,0.734,5,-2.61,1,0.17,0.0,0.113,0.438,175.999,232.44,0,0
1181,0.672,0.558,2,-10.114,1,0.04,0.0,0.299,0.73,120.049,216.007,0,0
1182,0.672,0.558,2,-10.114,1,0.04,0.0,0.299,0.73,120.049,216.007,0,0
1183,0.672,0.558,2,-10.114,1,0.04,0.0,0.299,0.73,120.049,216.007,0,0
1184,0.672,0.558,2,-10.114,1,0.04,0.0,0.299,0.73,120.049,216.007,0,0
1185,0.701,0.591,6,-8.94,0,0.574,0.000249,0.19,0.37,134.024,233.688,0,0
1186,0.701,0.591,6,-8.94,0,0.574,0.000249,0.19,0.37,134.024,233.688,0,0
1187,0.701,0.591,6,-8.94,0,0.574,0.000249,0.19,0.37,134.024,233.688,0,0
1188,0.701,0.591,6,-8.94,0,0.574,0.000249,0.19,0.37,134.024,233.688,0,0
1189,0.606,0.445,4,-9.497,1,0.395,0.0,0.161,0.313,118.936,190.04,0,0
1190,0.606,0.445,4,-9.497,1,0.395,0.0,0.161,0.313,118.936,190.04,0,0
1191,0.606,0.445,4,-9.497,1,0.395,0.0,0.161,0.313,118.936,190.04,0,0
1192,0.606,0.445,4,-9.497,1,0.395,0.0,0.161,0.313,118.936,190.04,0,0
1193,0.621,0.416,4,-13.511,0,0.0544,6.78e-05,0.723,0.351,99.015,254.0,0,0
1194,0.621,0.416,4,-13.511,0,0.0544,6.78e-05,0.723,0.351,99.015,254.0,0,0
1195,0.621,0.416,4,-13.511,0,0.0544,6.78e-05,0.723,0.351,99.015,254.0,0,0
1196,0.621,0.416,4,-13.511,0,0.0544,6.78e-05,0.723,0.351,99.015,254.0,0,0
1197,0.621,0.416,4,-13.511,0,0.0544,6.78e-05,0.723,0.351,99.015,254.0,0,0
1198,0.621,0.416,4,-13.511,0,0.0544,6.78e-05,0.723,0.351,99.015,254.0,0,0
1199,0.621,0.416,4,-13.511,0,0.0544,6.78e-05,0.723,0.351,99.015,254.0,0,0
1200,0.621,0.416,4,-13.511,0,0.0544,6.78e-05,0.723,0.351,99.015,254.0,0,0
1201,0.621,0.416,4,-13.511,0,0.0544,6.78e-05,0.723,0.351,99.015,254.0,0,0
1202,0.508,0.208,10,-13.547,0,0.554,3.03e-05,0.103,0.0327,126.21,275.44,0,0
1203,0.628,0.445,10,-9.183,1,0.809,3.99e-05,0.387,0.845,128.983,166.008,0,0
1204,0.578,0.825,2,-4.485,1,0.174,0.0,0.291,0.693,76.544,182.24,0,0
1205,0.384,0.282,2,-16.089,0,0.239,0.0,0.344,0.18,132.212,245.707,0,0
1206,0.579,0.84,9,-8.15,0,0.0905,1.16e-05,0.613,0.353,183.988,294.853,0,0
1207,0.73,0.544,9,-9.135,1,0.593,0.0,0.132,0.804,127.978,165.339,0,0
1208,0.658,0.836,2,-6.468,1,0.00213,0.0387,0.0343,0.883,125.002,501.747,0,0
1209,0.385,0.559,11,-8.59,1,0.747,0.0,0.105,0.534,109.617,148.0,0,0
1210,0.587,0.861,0,-2.456,1,0.731,0.0,0.401,0.551,127.846,983.112,0,0
1211,0.461,0.583,9,-10.933,1,0.411,0.886,0.308,0.406,97.506,287.787,0,0
1212,0.771,0.569,9,-7.348,0,0.0627,0.0,0.112,0.899,113.019,165.213,0,0
1213,0.52,0.394,9,-11.493,0,0.947,0.00413,0.0793,0.8,163.44,206.933,0,0
1214,0.67,0.748,5,-6.902,0,0.247,1.18e-06,0.405,0.723,99.984,211.129,1,0
1215,0.528,0.424,11,-11.192,0,0.501,5.06e-05,0.308,0.685,139.041,216.68,0,0
1216,0.607,0.892,6,-3.529,1,0.000985,6.09e-06,0.18,0.365,127.944,216.433,0,0
1217,0.485,0.335,11,-7.763,1,0.956,0.000181,0.112,0.265,132.738,162.747,0,0
1218,0.292,0.508,0,-6.407,0,0.767,0.0,0.139,0.29,102.49,272.6,0,0
1219,0.695,0.887,1,-9.689,1,0.208,0.131,0.174,0.692,198.073,237.576,0,0
1220,0.286,0.627,9,-9.353,1,0.00536,0.0226,0.116,0.277,135.461,447.933,0,0
1221,0.711,0.582,5,-8.686,1,0.01,0.000633,0.174,0.468,94.92,186.107,0,0
1222,0.44,0.9,0,-6.373,1,0.451,0.275,0.417,0.504,147.417,171.39,0,0
1223,0.71,0.757,0,-3.845,1,0.0432,0.0,0.0513,0.648,115.042,173.654,0,0
1224,0.668,0.782,0,-8.091,1,0.0566,0.0,0.13,0.739,86.991,279.173,1,0
1225,0.425,0.495,5,-6.816,0,0.569,3.31e-05,0.208,0.339,93.978,250.053,0,0
1226,0.683,0.795,10,-6.896,1,0.0012,5.54e-06,0.133,0.958,128.022,240.587,0,0
1227,0.383,0.207,2,-15.845,0,0.62,0.00601,0.111,0.178,77.045,208.823,0,0
1228,0.689,0.54,7,-12.008,1,0.672,0.0,0.506,0.731,110.905,146.76,0,0
1229,0.52,0.538,7,-5.878,1,0.185,0.0,0.43,0.492,171.038,255.107,0,0
1230,0.739,0.747,9,-4.51,0,0.227,0.0,0.11,0.356,135.683,210.587,1,0
1231,0.55,0.563,11,-9.463,0,0.535,0.0,0.0652,0.445,101.814,137.547,0,0
1232,0.273,0.596,9,-7.221,0,0.423,4.06e-05,0.0819,0.192,78.308,237.96,0,0
1233,0.41,0.365,9,-9.393,0,0.562,0.0836,0.0647,0.175,103.589,185.281,0,0
1234,0.518,0.889,6,-6.798,1,0.211,0.0,0.0845,0.447,81.047,285.452,0,0
1235,0.536,0.665,5,-12.685,0,0.657,0.00543,0.267,0.96,181.023,313.211,0,0
1236,0.4,0.548,10,-9.36,1,0.313,0.0,0.552,0.395,120.605,220.44,0,0
1237,0.474,0.14,9,-12.432,0,0.633,0.0,0.139,0.25,103.524,179.933,0,0
1238,0.726,0.723,7,-3.827,1,0.212,0.0,0.113,0.211,108.028,200.469,0,0
1239,0.859,0.551,1,-7.916,0,0.559,0.0,0.194,0.777,102.049,155.293,0,0
1240,0.498,0.611,5,-7.582,1,0.477,0.0131,0.125,0.918,155.855,247.6,0,0
1241,0.314,0.333,9,-15.419,0,0.126,0.000115,0.101,0.134,123.249,315.5,0,0
1242,0.453,0.714,11,-7.454,0,0.0659,0.000638,0.206,0.722,170.007,169.813,0,0
1243,0.804,0.755,8,-8.251,1,0.0292,0.000184,0.0953,0.748,129.994,249.327,0,0
1244,0.626,0.377,9,-12.909,0,0.814,3.84e-05,0.171,0.734,95.54,209.387,0,0
1245,0.496,0.54,1,-11.621,1,0.397,7.52e-05,0.0559,0.836,145.182,280.331,0,0
1246,0.292,0.351,7,-9.096,1,0.848,2.67e-05,0.171,0.0985,176.113,292.04,0,0
1247,0.436,0.653,0,-11.572,1,0.893,0.133,0.278,0.332,119.862,390.411,0,0
1248,0.37,0.309,4,-11.329,0,0.705,2.04e-05,0.128,0.0906,72.142,191.747,0,0
1249,0.627,0.826,6,-4.626,0,0.433,0.0,0.513,0.889,99.998,225.646,0,0
1250,0.303,0.263,0,-10.217,1,0.917,0.0,0.293,0.535,74.097,173.04,0,0
1251,0.821,0.504,11,-14.234,1,0.177,0.00017,0.366,0.829,122.065,240.0,0,0
1252,0.813,0.74,1,-4.668,0,0.0318,1.43e-05,0.166,0.699,118.976,244.055,0,0
1253,0.486,0.693,2,-7.922,1,0.319,0.0,0.126,0.467,78.034,211.507,0,0
1254,0.701,0.89,0,-4.449,1,0.491,0.000456,0.088,0.961,91.777,1063.224,0,0
1255,0.497,0.207,4,-9.971,1,0.88,0.0,0.126,0.378,59.121,218.268,0,0
1256,0.217,0.539,9,-8.82,0,0.759,0.0,0.836,0.154,74.725,269.48,0,0
1257,0.123,0.643,10,-7.165,1,0.15,0.000234,0.182,0.505,207.258,173.08,0,0
1258,0.629,0.551,6,-7.293,1,0.218,0.0,0.0799,0.44,195.83,198.315,1,0
1259,0.558,0.491,0,-7.404,1,0.0196,0.274,0.152,0.301,119.795,208.039,0,0
1260,0.41,0.343,7,-10.637,0,0.67,5.9e-05,0.603,0.31,142.058,212.773,0,0
1261,0.456,0.653,5,-7.028,0,0.117,0.0,0.314,0.484,188.099,431.334,0,0
1262,0.68,0.384,3,-14.003,1,0.0483,0.0,0.222,0.679,108.044,328.747,0,0
1263,0.435,0.607,2,-5.882,0,0.689,0.0,0.242,0.292,82.154,209.005,0,0
1264,0.853,0.91,2,-2.52,1,0.084,0.0,0.158,0.399,105.044,164.571,0,0
1265,0.286,0.148,8,-15.536,0,0.984,0.0107,0.115,0.513,69.22,171.621,0,0
1266,0.403,0.54,2,-8.812,1,0.883,7.85e-05,0.108,0.265,131.106,209.184,0,0
1267,0.693,0.643,4,-5.867,0,0.138,0.0,0.108,0.477,95.055,163.45,0,0
1268,0.635,0.459,1,-8.495,1,0.637,0.0,0.319,0.375,119.901,212.867,0,0
1269,0.916,0.63,6,-6.815,0,0.00752,6.75e-06,0.0656,0.693,99.493,195.133,1,0
1270,0.916,0.63,6,-6.815,0,0.00752,6.75e-06,0.0656,0.693,99.493,195.133,1,0
1271,0.916,0.63,6,-6.815,0,0.00752,6.75e-06,0.0656,0.693,99.493,195.133,1,0
1272,0.916,0.63,6,-6.815,0,0.00752,6.75e-06,0.0656,0.693,99.493,195.133,1,0
1273,0.583,0.721,6,-6.935,1,0.116,0.00089,0.169,0.365,105.081,259.16,0,0
1274,0.583,0.721,6,-6.935,1,0.116,0.00089,0.169,0.365,105.081,259.16,0,0
1275,0.583,0.721,6,-6.935,1,0.116,0.00089,0.169,0.365,105.081,259.16,0,0
1276,0.583,0.721,6,-6.935,1,0.116,0.00089,0.169,0.365,105.081,259.16,0,0
1277,0.487,0.0776,10,-10.881,0,0.919,1.46e-05,0.111,0.189,143.857,218.533,0,0
1278,0.487,0.0776,10,-10.881,0,0.919,1.46e-05,0.111,0.189,143.857,218.533,0,0
1279,0.487,0.0776,10,-10.881,0,0.919,1.46e-05,0.111,0.189,143.857,218.533,0,0
1280,0.487,0.0776,10,-10.881,0,0.919,1.46e-05,0.111,0.189,143.857,218.533,0,0
1281,0.683,0.977,4,-3.562,1,0.217,0.0,0.14,0.972,141.978,188.293,0,0
1282,0.683,0.977,4,-3.562,1,0.217,0.0,0.14,0.972,141.978,188.293,0,0
1283,0.683,0.977,4,-3.562,1,0.217,0.0,0.14,0.972,141.978,188.293,0,0
1284,0.683,0.977,4,-3.562,1,0.217,0.0,0.14,0.972,141.978,188.293,0,0
1285,0.824,0.47,2,-9.326,1,0.0624,0.0392,0.703,0.196,114.01,218.911,0,0
1286,0.824,0.47,2,-9.326,1,0.0624,0.0392,0.703,0.196,114.01,218.911,0,0
1287,0.824,0.47,2,-9.326,1,0.0624,0.0392,0.703,0.196,114.01,218.911,0,0
1288,0.824,0.47,2,-9.326,1,0.0624,0.0392,0.703,0.196,114.01,218.911,0,0
1289,0.565,0.531,2,-6.09,1,0.497,1.94e-06,0.102,0.237,129.424,182.858,0,0
1290,0.565,0.531,2,-6.09,1,0.497,1.94e-06,0.102,0.237,129.424,182.858,0,0
1291,0.565,0.531,2,-6.09,1,0.497,1.94e-06,0.102,0.237,129.424,182.858,0,0
1292,0.565,0.531,2,-6.09,1,0.497,1.94e-06,0.102,0.237,129.424,182.858,0,0
1293,0.356,0.629,11,-10.148,1,0.131,0.945,0.363,0.287,151.518,291.547,0,0
1294,0.356,0.629,11,-10.148,1,0.131,0.945,0.363,0.287,151.518,291.547,0,0
1295,0.356,0.629,11,-10.148,1,0.131,0.945,0.363,0.287,151.518,291.547,0,0
1296,0.356,0.629,11,-10.148,1,0.131,0.945,0.363,0.287,151.518,291.547,0,0
1297,0.596,0.711,0,-5.26,0,0.0805,0.0,0.322,0.335,93.909,148.085,0,0
1298,0.596,0.711,0,-5.26,0,0.0805,0.0,0.322,0.335,93.909,148.085,0,0
1299,0.596,0.711,0,-5.26,0,0.0805,0.0,0.322,0.335,93.909,148.085,0,0
1300,0.596,0.711,0,-5.26,0,0.0805,0.0,0.322,0.335,93.909,148.085,0,0
1301,0.859,0.876,11,-5.824,1,0.466,0.000214,0.124,0.485,101.995,177.507,1,0
1302,0.859,0.876,11,-5.824,1,0.466,0.000214,0.124,0.485,101.995,177.507,1,0
1303,0.859,0.876,11,-5.824,1,0.466,0.000214,0.124,0.485,101.995,177.507,1,0
1304,0.859,0.876,11,-5.824,1,0.466,0.000214,0.124,0.485,101.995,177.507,1,0
1305,0.859,0.598,6,-7.049,1,0.421,0.0,0.0882,0.0626,108.973,184.773,1,0
1306,0.859,0.598,6,-7.049,1,0.421,0.0,0.0882,0.0626,108.973,184.773,1,0
1307,0.859,0.598,6,-7.049,1,0.421,0.0,0.0882,0.0626,108.973,184.773,1,0
1308,0.859,0.598,6,-7.049,1,0.421,0.0,0.0882,0.0626,108.973,184.773,1,0
1309,0.634,0.732,11,-6.585,1,0.236,0.0,0.0817,0.443,139.926,162.563,0,0
1310,0.634,0.732,11,-6.585,1,0.236,0.0,0.0817,0.443,139.926,162.563,0,0
1311,0.634,0.732,11,-6.585,1,0.236,0.0,0.0817,0.443,139.926,162.563,0,0
1312,0.634,0.732,11,-6.585,1,0.236,0.0,0.0817,0.443,139.926,162.563,0,0
1313,0.485,0.38,10,-13.163,1,0.901,0.401,0.344,0.281,111.818,250.696,0,0
1314,0.485,0.38,10,-13.163,1,0.901,0.401,0.344,0.281,111.818,250.696,0,0
1315,0.485,0.38,10,-13.163,1,0.901,0.401,0.344,0.281,111.818,250.696,0,0
1316,0.485,0.38,10,-13.163,1,0.901,0.401,0.344,0.281,111.818,250.696,0,0
1317,0.764,0.823,7,-5.075,1,0.122,0.0,0.0762,0.953,122.009,213.987,0,0
1318,0.764,0.823,7,-5.075,1,0.122,0.0,0.0762,0.953,122.009,213.987,0,0
1319,0.764,0.823,7,-5.075,1,0.122,0.0,0.0762,0.953,122.009,213.987,0,0
1320,0.764,0.823,7,-5.075,1,0.122,0.0,0.0762,0.953,122.009,213.987,0,0
1321,0.549,0.861,7,-5.14,1,0.19,0.00206,0.34,0.533,144.99,266.161,0,0
1322,0.549,0.861,7,-5.14,1,0.19,0.00206,0.34,0.533,144.99,266.161,0,0
1323,0.549,0.861,7,-5.14,1,0.19,0.00206,0.34,0.533,144.99,266.161,0,0
1324,0.549,0.861,7,-5.14,1,0.19,0.00206,0.34,0.533,144.99,266.161,0,0
1325,0.437,0.316,7,-9.4,1,0.846,3.45e-06,0.0604,0.866,122.613,166.965,0,0
1326,0.437,0.316,7,-9.4,1,0.846,3.45e-06,0.0604,0.866,122.613,166.965,0,0
1327,0.437,0.316,7,-9.4,1,0.846,3.45e-06,0.0604,0.866,122.613,166.965,0,0
1328,0.437,0.316,7,-9.4,1,0.846,3.45e-06,0.0604,0.866,122.613,166.965,0,0
1329,0.577,0.559,5,-5.525,1,0.00595,0.0,0.167,0.352,119.987,215.133,0,0
1330,0.577,0.559,5,-5.525,1,0.00595,0.0,0.167,0.352,119.987,215.133,0,0
1331,0.577,0.559,5,-5.525,1,0.00595,0.0,0.167,0.352,119.987,215.133,0,0
1332,0.577,0.559,5,-5.525,1,0.00595,0.0,0.167,0.352,119.987,215.133,0,0
1333,0.266,0.89,4,-1.71,1,0.0679,0.0534,0.116,0.771,135.705,144.647,0,0
1334,0.266,0.89,4,-1.71,1,0.0679,0.0534,0.116,0.771,135.705,144.647,0,0
1335,0.266,0.89,4,-1.71,1,0.0679,0.0534,0.116,0.771,135.705,144.647,0,0
1336,0.266,0.89,4,-1.71,1,0.0679,0.0534,0.116,0.771,135.705,144.647,0,0
1337,0.612,0.719,11,-7.229,1,0.00951,0.0,0.159,0.592,82.991,172.547,0,0
1338,0.612,0.719,11,-7.229,1,0.00951,0.0,0.159,0.592,82.991,172.547,0,0
1339,0.612,0.719,11,-7.229,1,0.00951,0.0,0.159,0.592,82.991,172.547,0,0
