,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,release_date,explicit
227,0.56,0.386,2,-10.486,0,0.0313,0.674,0.0,0.19,0.722,151.859,156393,5,0,2023-02-17,False
228,0.892,0.896,1,-6.462,1,0.0517,0.00923,0.0255,0.0419,0.394,127.963,330133,4,0,2020-04-10,False
229,0.817,0.794,8,-4.912,1,0.0472,0.00344,0.00135,0.104,0.513,123.065,265351,4,0,2016-11-01,False
230,0.369,0.498,1,-6.765,1,0.0311,0.369,0.00248,0.0733,0.47,84.139,170547,4,1,2014-04-01,False
231,0.707,0.561,2,-7.281,1,0.0345,0.0324,0.0,0.044,0.681,130.01,201200,4,1,2005-03-04,False
232,0.346,0.963,9,-2.948,1,0.228,0.0697,0.0,0.758,0.47,166.0,273317,4,0,2013-12-02,False
233,0.404,0.662,11,-6.962,1,0.0327,0.51,0.000594,0.11,0.59,176.102,231083,4,0,2013-12-10,False
234,0.723,0.504,8,-5.581,1,0.0393,0.402,7.52e-05,0.0866,0.511,133.961,218893,4,0,2023-12-07,False
235,0.503,0.648,5,-8.215,1,0.0314,0.195,0.4,0.337,0.295,108.015,270000,4,29,2023-02-16,False
236,0.688,0.628,3,-7.633,0,0.0398,0.615,2.8e-05,0.131,0.577,110.031,383376,4,10,2009-05-18,False
237,0.667,0.725,9,-5.194,1,0.103,0.479,0.0,0.104,0.685,81.987,226000,4,2,2022-05-01,False
238,0.589,0.48,5,-9.863,1,0.0326,0.712,4.78e-06,0.146,0.572,76.595,185313,4,3,1987-02-22,False
239,0.673,0.654,7,-13.511,1,0.0334,0.294,0.000377,0.09,0.805,101.984,229840,4,0,1996-11-14,False
240,0.641,0.345,4,-12.549,1,0.0444,0.686,0.0277,0.307,0.9,132.821,145600,4,0,2005,False
241,0.497,0.471,5,-8.848,1,0.0297,0.241,0.0,0.0679,0.377,74.818,253000,3,1,2022-01-28,False
242,0.325,0.9,0,-6.916,1,0.0745,0.108,7.63e-05,0.646,0.8,111.553,148376,4,0,2012-01-01,False
243,0.378,0.648,1,-12.757,1,0.15,0.754,5.64e-05,0.964,0.824,169.159,380333,4,5,2018-06-20,False
244,0.561,0.883,9,-6.897,0,0.0346,0.0695,4.13e-05,0.118,0.636,106.07,174800,4,2,1991-06-07,False
245,0.736,0.466,8,-10.041,1,0.0551,0.776,0.00432,0.0879,0.197,124.963,233760,4,0,2015-09-15,False
246,0.465,0.84,9,-10.933,0,0.0773,0.000517,0.06,0.594,0.644,150.118,59518,4,0,2017-02-22,False
247,0.381,0.707,9,-8.466,0,0.0823,0.135,0.0,0.247,0.327,98.061,384840,4,7,1989-01-01,False
248,0.554,0.614,6,-11.671,1,0.0956,0.633,1.49e-05,0.195,0.896,88.047,375827,4,0,2005-07-11,False
249,0.378,0.656,3,-8.777,1,0.0368,0.171,0.0,0.383,0.336,115.515,253400,4,3,2022-12-13,False
250,0.904,0.378,5,-10.784,0,0.344,0.324,0.00166,0.0865,0.794,132.951,174243,4,43,2019-04-05,True
251,0.774,0.983,9,-3.815,1,0.0793,0.0706,0.00854,0.0307,0.705,141.0,245640,4,9,2004-08-24,False
252,0.49,0.85,3,-3.774,0,0.0482,0.0221,0.0,0.173,0.252,127.997,190171,4,1,2016-09-30,False
253,0.46,0.463,2,-6.798,1,0.0769,0.645,0.0,0.13,0.17,79.719,232656,4,56,2019-10-25,False
254,0.475,0.782,7,-4.601,1,0.0571,0.472,0.0,0.244,0.645,137.643,319411,4,1,2021-01-01,False
255,0.725,0.859,6,-2.93,1,0.0934,0.177,1.83e-06,0.621,0.787,169.885,322117,4,1,2020-12-01,False
256,0.602,0.512,11,-9.049,0,0.0308,0.101,0.0,0.602,0.615,92.683,234400,4,1,2004-06-28,False
257,0.439,0.57,0,-8.996,1,0.0433,0.673,0.0,0.127,0.436,79.387,192453,4,1,2009-10-02,False
258,0.794,0.732,2,-5.618,1,0.045,0.0767,0.0,0.0425,0.697,136.992,226827,4,0,2022-11-25,False
259,0.404,0.749,6,-3.706,1,0.0641,0.658,0.0,0.322,0.66,168.022,205484,3,0,2023-11-03,False
260,0.662,0.627,7,-14.537,1,0.0313,0.162,0.00823,0.623,0.613,112.75,300507,4,0,1987,False
261,0.704,0.499,6,-8.252,1,0.0284,0.179,0.0,0.114,0.338,124.984,183840,4,1,2013-11-12,False
262,0.557,0.83,2,-10.334,1,0.242,0.13,4.16e-06,0.801,0.294,96.49,300013,4,7,2006,False
263,0.25,0.748,7,-6.19,1,0.0925,0.00583,0.00102,0.322,0.16,149.835,291200,4,0,2004-01-09,False
264,0.483,0.647,3,-11.725,1,0.0325,0.635,5.77e-05,0.122,0.747,148.148,244556,4,1,1988,False
265,0.746,0.326,4,-7.578,0,0.0423,0.912,0.000591,0.0922,0.814,100.124,188000,4,0,1983-02-07,False
266,0.914,0.43,11,-10.482,0,0.308,0.674,0.0,0.214,0.891,93.97,167877,4,8,2021-05-05,False
267,0.782,0.698,1,-6.003,0,0.272,0.201,9.08e-06,0.092,0.574,79.998,178500,4,2,2022-02-04,False
268,0.727,0.884,11,-4.088,1,0.0276,0.00535,0.000125,0.188,0.908,137.987,220533,4,17,2007-12-01,False
269,0.326,0.688,5,-5.69,1,0.0434,0.356,0.0,0.141,0.496,169.95,296307,4,22,2017-05-03,False
270,0.795,0.538,5,-9.446,1,0.284,0.000505,9.02e-05,0.333,0.679,120.021,250129,4,11,2018-03-19,True
271,0.625,0.849,10,-6.96,0,0.0756,0.0258,0.000281,0.923,0.778,164.856,321045,4,1,2022-04-15,False
272,0.672,0.701,7,-8.801,1,0.0355,0.502,0.00594,0.108,0.821,150.849,238422,3,2,2014-02-27,False
273,0.463,0.307,2,-9.987,1,0.0514,0.709,0.0,0.0353,0.685,185.92,157013,3,0,2020-02-29,False
274,0.516,0.96,11,-6.038,0,0.366,0.126,3.02e-06,0.44,0.757,173.048,301767,3,0,2019-04-18,False
275,0.473,0.366,5,-13.845,1,0.102,0.9,0.000564,0.743,0.676,73.063,161747,4,0,2018-03-16,False
276,0.794,0.809,1,-6.072,1,0.0798,0.175,0.802,0.0878,0.435,111.035,168543,4,0,2015-06-30,False
277,0.639,0.494,2,-6.637,0,0.0277,0.699,0.0835,0.21,0.518,119.963,223295,4,0,2011-08-01,False
278,0.412,0.596,5,-9.166,1,0.0357,0.141,0.00497,0.0879,0.461,147.628,202668,4,0,1993-08-17,False
279,0.585,0.255,7,-13.44,1,0.0275,0.794,0.00149,0.34,0.438,95.015,205800,4,0,2011-04-01,False
280,0.734,0.279,8,-10.027,1,0.109,0.993,0.000229,0.265,0.813,77.131,184699,3,0,2022-06-10,False
281,0.814,0.813,9,-2.978,1,0.0485,0.282,0.0,0.231,0.841,96.628,295827,4,0,2015-02-23,False
282,0.418,0.608,6,-7.439,0,0.0376,0.0408,0.0,0.351,0.336,85.812,201727,4,0,2021-05-27,False
283,0.662,0.631,7,-9.377,0,0.0408,0.361,3.14e-05,0.113,0.942,171.713,332414,3,1,1999-01-01,False
284,0.785,0.578,0,-3.951,0,0.18,0.786,0.0,0.0741,0.711,138.799,173213,3,3,2015-09-11,False
285,0.588,0.608,9,-8.066,1,0.0385,0.498,0.0,0.673,0.622,91.348,294543,4,2,2021-02-26,False
286,0.387,0.618,4,-4.813,1,0.0301,0.717,0.0,0.313,0.53,75.507,230747,4,25,1985,False
287,0.62,0.79,10,-5.751,1,0.0301,0.351,8.32e-05,0.125,0.842,110.029,121104,1,10,2018-11-15,False
288,0.838,0.707,8,-7.184,1,0.0818,0.488,6.61e-05,0.152,0.961,107.031,223608,4,6,2021-06-15,False
289,0.675,0.573,10,-6.044,0,0.0279,0.558,0.0,0.106,0.473,105.976,226743,4,6,2010-06-30,False
290,0.352,0.672,5,-6.611,0,0.0495,0.781,1.61e-05,0.0887,0.226,140.269,285307,4,3,2015-02-25,False
291,0.437,0.33,0,-20.772,1,0.0317,0.101,2.59e-05,0.0558,0.681,209.615,278267,3,1,2018-03-23,False
292,0.622,0.621,7,-3.799,0,0.0286,0.225,0.0,0.191,0.148,108.06,279200,3,0,2012-01-01,False
293,0.552,0.307,6,-17.205,0,0.0334,0.21,0.00241,0.0748,0.3,84.027,280189,4,0,2019-11-21,False
294,0.63,0.912,8,-4.272,0,0.273,0.168,0.0,0.13,0.812,91.321,227771,4,0,2021-05-24,True
295,0.672,0.589,3,-10.829,1,0.152,0.815,9.22e-06,0.268,0.959,117.45,189640,4,0,2023-02-04,False
296,0.565,0.89,8,-2.382,1,0.0408,0.0297,0.0,0.294,0.319,113.021,240000,4,0,2018-08-27,False
297,0.573,0.819,1,-5.621,1,0.153,0.107,0.0,0.109,0.619,84.898,159176,4,0,2018-03-26,True
298,0.821,0.559,7,-8.769,1,0.0428,0.0542,8.75e-05,0.332,0.897,109.999,292627,4,3,2002-06-29,False
299,0.458,0.357,0,-9.95,1,0.0537,0.738,0.000197,0.189,0.265,90.923,208293,4,0,2024-04-26,False
300,0.497,0.174,5,-11.19,1,0.0478,0.861,0.0,0.101,0.585,174.824,197627,4,2,2019-09-13,False
301,0.642,0.688,3,-5.757,1,0.0343,0.148,3.94e-05,0.307,0.529,114.964,128107,4,0,2024-05-16,False
302,0.356,0.915,9,-3.359,0,0.0532,0.461,0.0737,0.681,0.664,75.699,303491,4,0,2013-09-16,False
303,0.681,0.626,0,-5.41,1,0.0365,0.00887,5.56e-06,0.0791,0.676,128.036,182085,4,0,2023-06-15,False
304,0.559,0.535,11,-5.855,0,0.0242,0.0515,0.0,0.26,0.259,135.865,287976,4,2,1997-06-22,False
305,0.67,0.686,10,-5.073,1,0.026,0.258,0.0,0.156,0.348,96.004,237587,4,20,2018-04-11,False
306,0.573,0.425,0,-8.439,1,0.0264,0.0198,0.846,0.125,0.124,144.036,215630,4,0,2014-12-15,False
307,0.606,0.642,8,-5.339,1,0.0279,0.00575,0.478,0.102,0.0764,84.975,207301,4,55,2015-12-04,True
308,0.756,0.84,11,-5.526,1,0.0323,0.0425,0.0,0.322,0.689,100.02,196680,4,0,2023-01-31,False
309,0.672,0.793,8,-7.093,1,0.0611,0.232,0.00013,0.891,0.577,107.387,327840,4,29,1996,False
310,0.467,0.572,6,-6.791,1,0.06,0.164,0.0,0.317,0.553,174.139,230690,3,0,2022-05-27,False
311,0.62,0.945,10,-1.051,0,0.155,0.249,0.0,0.0716,0.883,160.051,207647,4,14,2017-05-11,False
312,0.368,0.792,4,-6.741,0,0.101,0.568,0.0,0.964,0.694,128.413,153240,4,2,1998-03-07,False
313,0.746,0.322,1,-7.922,0,0.0798,0.944,0.0,0.197,0.321,110.774,220200,4,1,2023-08-16,False
314,0.453,0.962,4,-0.806,0,0.0493,0.751,0.0,0.159,0.96,180.017,347493,3,0,2013-09-06,False
315,0.802,0.586,1,-8.095,1,0.0649,0.0843,0.0,0.14,0.503,91.019,196348,4,0,2023-10-24,False
316,0.246,0.0554,0,-26.791,1,0.0497,0.964,0.936,0.11,0.209,160.084,127000,5,0,2021-05-28,False
317,0.46,0.953,5,-5.001,1,0.0529,0.000161,3.44e-05,0.234,0.681,126.97,204284,4,0,2021-08-20,False
318,0.705,0.879,0,-4.473,1,0.0385,0.0974,4.24e-06,0.111,0.462,104.944,180871,4,0,2020-10-02,False
319,0.662,0.465,4,-12.204,0,0.0339,0.856,0.00454,0.0596,0.464,81.717,193097,4,0,2005-07-01,False
320,0.485,0.656,0,-9.361,1,0.0615,0.373,7.16e-06,0.409,0.821,88.347,148165,4,0,1974-01-01,False
321,0.662,0.958,5,-0.593,0,0.0899,0.147,0.0,0.77,0.803,100.0,213629,4,0,2023-09-20,False
322,0.34,0.56,0,-5.647,1,0.0436,0.498,0.0,0.69,0.359,76.211,173870,5,30,2015-07-24,False
323,0.575,0.73,2,-6.27,1,0.0506,0.149,8.04e-05,0.0839,0.622,186.028,238065,4,11,2017-07-28,False
324,0.51,0.134,9,-10.455,1,0.0319,0.918,0.0,0.0913,0.301,88.72,216013,3,2,2017-11-10,False
325,0.458,0.642,0,-5.61,1,0.038,0.11,0.0,0.984,0.215,87.921,217834,4,3,2020-04-02,False
326,0.523,0.442,3,-10.128,1,0.0663,0.756,0.0,0.104,0.43,120.818,276124,4,32,2019-05-31,False
327,0.733,0.405,10,-6.346,1,0.0314,0.913,0.000151,0.114,0.271,117.974,213918,4,16,2016-03-04,False
328,0.55,0.688,2,-4.081,1,0.0316,0.538,0.0,0.114,0.663,128.7,267079,4,19,2022-08-12,False
329,0.7,0.491,2,-6.642,1,0.0508,0.238,0.0,0.372,0.367,104.019,229464,4,11,2018-04-14,False
330,0.826,0.588,8,-6.771,1,0.056,0.427,0.184,0.0731,0.705,99.457,205200,4,34,2016-10-28,True
331,0.45,0.512,7,-8.165,1,0.0344,0.755,1.14e-05,0.293,0.583,134.546,185104,3,3,2013-12-30,False
332,0.557,0.966,0,-5.828,1,0.0448,0.178,0.0,0.289,0.966,93.007,143440,4,12,2015-10-09,False
333,0.62,0.595,1,-8.731,1,0.0349,0.313,0.0,0.114,0.559,149.961,189173,4,0,2012-02-07,False
334,0.581,0.581,8,-4.099,1,0.0314,0.569,0.0,0.164,0.318,77.997,210132,4,0,2008-03-28,False
335,0.631,0.612,9,-5.643,1,0.027,0.0538,0.0,0.159,0.265,144.576,252600,4,20,2020-10-09,False
336,0.403,0.795,6,-2.75,1,0.0364,2.96e-05,9.24e-06,0.106,0.425,86.07,253707,4,22,2010-10-06,False
337,0.581,0.504,4,-6.843,1,0.107,0.372,0.0,0.109,0.367,174.094,189637,4,0,2022-11-04,False
338,0.405,0.257,7,-10.417,1,0.055,0.934,0.281,0.125,0.165,175.748,84293,3,0,2005-11-01,False
339,0.557,0.604,7,-8.672,1,0.0485,0.206,0.0,0.175,0.489,147.808,189240,3,7,2016-04-22,False
340,0.524,0.651,2,-7.167,0,0.025,0.398,0.0,0.142,0.812,94.981,179547,4,9,2011-12-30,False
341,0.578,0.657,0,-9.194,1,0.0306,0.609,0.0,0.239,0.871,104.435,165507,4,5,1969-04-13,False
342,0.796,0.526,1,-11.264,1,0.0728,0.382,0.0,0.223,0.779,97.063,90140,4,0,2023-08-02,False
343,0.542,0.742,3,-7.257,0,0.0417,0.448,0.00408,0.734,0.547,113.996,213000,4,11,2023-04-25,False
344,0.597,0.425,9,-6.201,1,0.0353,0.915,0.0,0.0934,0.938,78.535,149680,4,0,2013-06-14,False
345,0.572,0.55,7,-9.381,1,0.0305,0.764,0.0659,0.124,0.747,129.581,118387,4,0,2005,False
346,0.493,0.897,9,-4.472,1,0.096,0.409,0.0115,0.0594,0.849,126.663,199000,4,0,1971,False
347,0.628,0.619,5,-7.194,1,0.0614,0.441,0.000847,0.097,0.913,124.111,395337,4,6,1964-07-22,False
348,0.276,0.375,8,-12.328,1,0.037,0.846,0.0,0.227,0.466,79.658,1409813,4,0,1988-07-14,False
349,0.467,0.893,1,-3.514,1,0.0556,0.00027,0.000147,0.0541,0.328,134.772,291600,4,38,2002-09-17,False
350,0.736,0.634,6,-6.022,0,0.422,0.154,0.0,0.147,0.596,119.613,298080,4,40,2022-09-14,True
351,0.595,0.583,2,-7.915,0,0.0346,0.00641,2.85e-06,0.325,0.422,100.018,173942,4,0,2024-05-24,False
352,0.676,0.836,2,-6.478,1,0.0383,0.164,0.000488,0.553,0.512,111.976,201482,4,0,2016-07-01,False
353,0.442,0.964,8,-4.395,1,0.429,0.41,0.000488,0.864,0.696,75.957,127693,4,0,1999-10-25,False
354,0.414,0.432,4,-9.435,0,0.0321,0.879,9.84e-05,0.185,0.35,113.783,247600,3,0,2017-12-08,False
355,0.696,0.825,9,-7.597,0,0.0647,0.0795,1.71e-06,0.213,0.795,124.97,204013,4,13,2018-02-16,False
356,0.772,0.684,8,-3.596,0,0.0426,0.223,0.0,0.162,0.79,126.062,229120,3,0,2024-03-11,False
357,0.454,0.201,6,-19.176,0,0.0291,0.617,1.27e-06,0.0951,0.272,82.029,310720,4,22,1987-01-01,False
358,0.327,0.762,4,-2.45,1,0.0336,0.439,2.04e-06,0.169,0.196,135.182,367033,4,0,2021-05-21,False
359,0.477,0.469,2,-12.105,1,0.0299,0.362,0.0,0.216,0.673,161.994,231133,3,1,2011-06-28,False
360,0.437,0.373,10,-9.294,1,0.0359,0.285,0.000379,0.12,0.192,140.346,271778,4,2,2018-08-01,False
361,0.654,0.867,10,-3.392,1,0.0629,0.128,0.0,0.347,0.674,149.987,268800,4,0,2020-10-30,False
362,0.556,0.872,4,-4.961,1,0.0387,0.0308,3.4e-06,0.124,0.96,163.99,177655,4,0,2024-05-09,False
363,0.64,0.702,4,-6.959,1,0.0368,0.154,0.013,0.397,0.812,116.134,172664,4,0,2024-04-02,False
364,0.495,0.387,1,-10.749,1,0.0293,0.579,0.0114,0.338,0.239,77.741,238233,4,1,2024-03-08,False
365,0.482,0.714,8,-8.585,0,0.0917,0.25,0.0225,0.133,0.492,107.845,220549,4,3,1998-01-01,False
366,0.682,0.869,7,-5.489,1,0.0317,0.00447,0.0,0.116,0.845,109.991,216080,4,2,2018-10-17,False
367,0.489,0.633,5,-7.496,0,0.111,0.0517,0.0,0.114,0.252,148.015,149080,4,49,2024-01-12,True
368,0.751,0.729,3,-5.723,1,0.0437,0.398,0.0,0.331,0.911,119.964,183253,4,0,2021-08-15,False
369,0.679,0.702,6,-6.579,0,0.0481,0.451,0.528,0.0797,0.7,92.051,135947,4,14,2021-08-13,False
370,0.64,0.733,5,-3.753,1,0.0303,0.611,0.0,0.672,0.341,106.955,124733,4,3,2007-03-16,False
371,0.59,0.531,5,-6.837,1,0.0295,0.285,0.0,0.109,0.219,103.907,170533,4,1,2005-01-01,False
372,0.525,0.581,9,-7.07,0,0.0483,0.67,0.0,0.22,0.491,177.882,183741,4,14,2023-05-17,False
373,0.537,0.792,1,-4.508,1,0.0675,0.0396,0.0,0.248,0.829,163.911,207882,3,22,2020-07-03,False
374,0.592,0.911,9,-7.975,1,0.0659,0.00608,0.0123,0.223,0.211,103.517,215773,3,15,2017-02-17,False
375,0.713,0.891,8,-3.833,1,0.0497,0.283,8.03e-06,0.0954,0.783,94.996,260617,4,4,2022-02-04,False
376,0.408,0.478,0,-5.207,1,0.0284,0.812,0.0,0.161,0.166,177.778,213722,4,3,2024-03-01,False
377,0.898,0.534,8,-7.678,0,0.343,0.234,1.11e-05,0.0898,0.339,130.023,153231,4,9,2020-12-15,True
378,0.488,0.096,10,-10.901,1,0.0413,0.907,0.0,0.0926,0.508,87.892,128737,3,0,2022-12-16,False
379,0.559,0.583,2,-8.731,1,0.0244,0.579,0.142,0.12,0.515,96.985,257724,4,1,2021-11-25,False
380,0.662,0.337,7,-11.628,1,0.0306,0.824,0.00158,0.127,0.304,100.143,216880,4,0,2008-11-01,False
381,0.584,0.705,9,-4.877,1,0.0328,0.0277,0.0,0.321,0.283,129.96,183483,4,22,2023-04-13,False
382,0.568,0.405,1,-13.681,1,0.147,0.41,0.0,0.226,0.902,117.519,411331,4,0,2003-06-10,False
383,0.297,0.844,0,-1.846,1,0.0612,0.00071,0.00126,0.0606,0.512,122.128,238968,4,2,2004-01-01,False
384,0.406,0.881,2,-5.743,1,0.072,0.678,0.0,0.329,0.38,134.781,205840,4,1,2014-01-01,False
385,0.553,0.704,0,-6.797,1,0.0568,0.441,0.753,0.384,0.558,148.095,125053,4,21,2015-04-21,False
386,0.672,0.871,10,-5.392,1,0.043,0.495,2.5e-05,0.514,0.963,119.991,300397,4,7,2023-06-08,False
387,0.698,0.516,9,-8.371,0,0.0377,0.785,0.0,0.165,0.394,129.947,237600,4,10,2006-01-01,False
388,0.646,0.765,0,-7.54,1,0.035,0.373,5e-06,0.0837,0.967,111.676,201117,4,0,2018-10-27,False
389,0.743,0.494,9,-12.36,0,0.045,0.146,0.0,0.109,0.81,124.994,150013,4,14,1999-08-06,False
390,0.434,0.159,5,-28.158,1,0.361,0.0492,0.0256,0.0521,0.515,101.74,60029,3,0,2011-11-24,False
391,0.696,0.874,2,-4.615,0,0.0492,0.0267,2.02e-06,0.238,0.615,125.924,182040,4,21,2017-02-04,False
392,0.291,0.106,0,-13.624,1,0.0325,0.916,0.00244,0.268,0.253,169.202,312799,4,7,2023-01-27,False
393,0.691,0.639,2,-9.043,0,0.093,0.36,0.000398,0.0716,0.871,108.974,198533,4,0,2006-12-11,False
394,0.521,0.343,9,-9.574,1,0.0273,0.665,2.49e-06,0.103,0.311,74.976,249360,4,0,2006-12-01,False
395,0.518,0.353,9,-9.724,0,0.0367,0.942,1.89e-05,0.0881,0.369,126.987,209707,4,29,2003-01-01,False
396,0.745,0.7,7,-4.194,1,0.0459,0.0264,0.0,0.0348,0.527,120.005,174094,4,11,2011-09-15,False
397,0.687,0.386,2,-6.88,0,0.0309,0.733,0.0,0.268,0.23,124.049,280137,4,12,2018-07-18,False
398,0.612,0.589,1,-8.283,1,0.0872,0.264,0.0,0.0775,0.529,101.984,178130,4,1,2019-10-11,False
399,0.342,0.793,10,-6.403,0,0.068,0.00105,0.0047,0.115,0.263,136.099,250896,4,7,2014-03-31,False
400,0.511,0.544,0,-9.904,0,0.0395,0.264,1.38e-05,0.0994,0.273,134.875,233264,4,6,2023-10-31,False
401,0.679,0.406,1,-10.051,0,0.0346,0.642,4.17e-05,0.115,0.347,124.993,187443,4,14,2020-11-06,False
402,0.485,0.256,11,-23.941,1,0.392,0.101,0.0,0.271,0.226,125.877,220387,5,1,2011-07-01,False
403,0.658,0.659,11,-6.239,0,0.0489,0.00486,0.0,0.428,0.187,131.972,157467,4,14,2021-08-11,False
404,0.817,0.888,9,-5.997,0,0.0728,0.201,1.29e-06,0.0797,0.884,121.933,254754,4,2,2020-12-24,False
405,0.557,0.499,6,-10.855,0,0.0499,0.723,0.00687,0.0841,0.0495,139.911,198204,4,21,2020-05-01,False
406,0.596,0.964,11,-4.554,0,0.0563,0.188,4.45e-05,0.782,0.806,111.381,380573,4,3,2005-01-01,False
407,0.218,0.0945,9,-18.939,0,0.0333,0.979,0.451,0.124,0.109,168.881,201427,4,0,2001,False
408,0.674,0.655,9,-7.5,1,0.0382,0.664,0.000354,0.0975,0.525,136.45,272446,3,0,2021-08-31,False
409,0.419,0.796,5,-6.72,0,0.112,0.114,6.44e-06,0.35,0.836,88.001,438000,4,0,2023-02-16,False
410,0.766,0.711,0,-6.591,0,0.0377,0.277,8.53e-05,0.0751,0.974,145.97,192739,4,3,2017-07-01,False
411,0.814,0.226,9,-15.792,1,0.0694,0.74,0.0,0.0834,0.505,134.143,285427,4,0,1983-06-01,False
412,0.336,0.575,7,-7.813,1,0.0383,0.434,0.0,0.958,0.343,108.059,284160,3,0,2023-05-19,False
413,0.48,0.416,7,-8.285,0,0.0299,0.327,0.000243,0.167,0.101,122.529,209520,4,0,2021-05-01,False
414,0.801,0.326,1,-12.626,0,0.0704,0.0521,0.0,0.145,0.205,160.064,193272,4,0,2019-05-02,False
415,0.475,0.39,3,-8.173,0,0.0363,0.867,0.0,0.115,0.358,129.541,267692,4,0,2023-02-13,False
416,0.56,0.335,10,-11.342,1,0.0738,0.791,0.0,0.0604,0.47,113.299,153653,4,0,2014-08-01,False
417,0.673,0.531,0,-13.146,1,0.029,0.254,0.0,0.0583,0.961,130.845,181760,4,0,1994-11-14,False
418,0.72,0.226,0,-15.814,1,0.0541,0.882,0.0,0.307,0.867,73.116,193854,4,0,2019-07-18,False
419,0.596,0.28,5,-5.916,1,0.0871,0.979,3.2e-05,0.354,0.719,124.695,187030,3,0,2022-06-17,False
420,0.576,0.746,2,-5.949,1,0.0356,0.203,0.0,0.207,0.789,95.054,258533,4,15,2000-09-18,False
421,0.748,0.914,0,-4.057,0,0.0436,0.0985,1.83e-06,0.0536,0.586,124.012,321067,4,8,2005-12-08,False
422,0.811,0.327,0,-11.602,1,0.0495,0.465,0.000945,0.0883,0.393,131.956,326453,4,3,2011-04-25,False
423,0.622,0.548,5,-11.889,0,0.127,0.157,4.01e-05,0.304,0.796,116.465,345989,4,0,2001-06-08,False
424,0.622,0.548,5,-11.889,0,0.127,0.157,4.01e-05,0.304,0.796,116.465,345989,4,0,2001-06-08,False
425,0.622,0.548,5,-11.889,0,0.127,0.157,4.01e-05,0.304,0.796,116.465,345989,4,0,2001-06-08,False
426,0.622,0.548,5,-11.889,0,0.127,0.157,4.01e-05,0.304,0.796,116.465,345989,4,0,2001-06-08,False
427,0.509,0.629,1,-5.546,0,0.0388,0.633,0.0,0.196,0.343,143.971,299583,4,11,2015-06-12,False
428,0.621,0.82,9,-8.63,0,0.0294,0.2,0.000112,0.0396,0.96,146.664,174973,4,62,1984-05-30,False
429,0.546,0.335,2,-19.525,1,0.0481,0.549,0.00267,0.0856,0.247,79.991,191973,4,0,2019-02-03,False
430,0.448,0.144,0,-16.148,0,0.382,0.879,1.2e-06,0.104,0.478,53.444,238653,4,10,2016-04-27,False
431,0.483,0.899,9,-5.467,1,0.0722,0.0134,0.0,0.0874,0.422,90.005,296798,4,0,2014-09-30,False
432,0.483,0.899,9,-5.467,1,0.0722,0.0134,0.0,0.0874,0.422,90.005,296798,4,0,2014-09-30,False
433,0.483,0.899,9,-5.467,1,0.0722,0.0134,0.0,0.0874,0.422,90.005,296798,4,0,2014-09-30,False
434,0.483,0.899,9,-5.467,1,0.0722,0.0134,0.0,0.0874,0.422,90.005,296798,4,0,2014-09-30,False
435,0.599,0.945,8,-3.281,0,0.0615,0.253,0.00823,0.0768,0.937,84.986,544941,4,6,2024-02-01,False
436,0.52,0.602,3,-7.035,1,0.0302,0.628,0.0,0.15,0.425,122.091,248520,4,2,1986-11-22,False
437,0.52,0.602,3,-7.035,1,0.0302,0.628,0.0,0.15,0.425,122.091,248520,4,2,1986-11-22,False
438,0.52,0.602,3,-7.035,1,0.0302,0.628,0.0,0.15,0.425,122.091,248520,4,2,1986-11-22,False
439,0.52,0.602,3,-7.035,1,0.0302,0.628,0.0,0.15,0.425,122.091,248520,4,2,1986-11-22,False
440,0.717,0.256,0,-15.704,1,0.0354,0.651,0.0143,0.127,0.392,125.983,310660,4,0,2015,False
441,0.717,0.256,0,-15.704,1,0.0354,0.651,0.0143,0.127,0.392,125.983,310660,4,0,2015,False
442,0.717,0.256,0,-15.704,1,0.0354,0.651,0.0143,0.127,0.392,125.983,310660,4,0,2015,False
443,0.717,0.256,0,-15.704,1,0.0354,0.651,0.0143,0.127,0.392,125.983,310660,4,0,2015,False
444,0.383,0.272,10,-12.231,1,0.0367,0.784,0.0,0.321,0.486,106.309,159164,4,3,2015-08-02,False
445,0.383,0.272,10,-12.231,1,0.0367,0.784,0.0,0.321,0.486,106.309,159164,4,3,2015-08-02,False
446,0.383,0.272,10,-12.231,1,0.0367,0.784,0.0,0.321,0.486,106.309,159164,4,3,2015-08-02,False
447,0.383,0.272,10,-12.231,1,0.0367,0.784,0.0,0.321,0.486,106.309,159164,4,3,2015-08-02,False
448,0.49,0.616,1,-4.89,1,0.0269,0.031,0.0,0.0596,0.483,142.803,203773,4,0,2023-11-17,False
449,0.49,0.616,1,-4.89,1,0.0269,0.031,0.0,0.0596,0.483,142.803,203773,4,0,2023-11-17,False
450,0.49,0.616,1,-4.89,1,0.0269,0.031,0.0,0.0596,0.483,142.803,203773,4,0,2023-11-17,False
451,0.49,0.616,1,-4.89,1,0.0269,0.031,0.0,0.0596,0.483,142.803,203773,4,0,2023-11-17,False
452,0.439,0.22,8,-11.028,1,0.0287,0.791,0.000907,0.094,0.516,112.213,144280,4,2,1973-08-24,False
453,0.439,0.22,8,-11.028,1,0.0287,0.791,0.000907,0.094,0.516,112.213,144280,4,2,1973-08-24,False
454,0.439,0.22,8,-11.028,1,0.0287,0.791,0.000907,0.094,0.516,112.213,144280,4,2,1973-08-24,False
